identifier.ppn	type	date.issued	title	part	title.alternative	identifier.isbn	contributor.author	contributor.other	identifier.pi	rights	publisher	language.iso	subject.jel	description.version	seriesname	relation.ispartofseries	journalname	relation.ispartof	identifier.url	seriesNo	repecFulltextUrl	description.abstract
1700360531	m	2020	Connective financing : Chinese infrastructure projects and the diffusion of economic activity in developing countries				Bluhm, Richard	Dreher, Axel|Fuchs, Andreas|Parks, Brad|Strange, Austin|Tierney, Michael J.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics$dInternational trade and regional economics$dMacroeconomics and growth$dPublic economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14818	14818	https://repec.cepr.org/repec/cpr/ceprdp/DP14818.pdf	
1700585126	m	2020	Spatial economics for granular settings				Dingel, Jonathan	Tintelnot, Felix			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14819	14819	https://repec.cepr.org/repec/cpr/ceprdp/DP14819.pdf	
1700585827	m	2020	Asocial capital : civic culture and social distancing during COVID-19				Durante, Ruben	Guiso, Luigi|Gulino, Giorgio			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14820	14820	https://repec.cepr.org/repec/cpr/ceprdp/DP14820.pdf	
170058698X	m	2020	COVID-19 crisis fuels hostility against foreigners				Bauer, Michal	Chytilová, Julie|Bartoš, Vojtěch|Cahlíková, Jana			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14821	14821	https://repec.cepr.org/repec/cpr/ceprdp/DP14821.pdf	
1700588303	m	2020	COVID-19 doesn't need lockdowns to destroy jobs : the effect of local outbreaks in Korea				Aum, Sangmin	Lee, Sang Yoon|Shin, Yongseok			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14822	14822	https://repec.cepr.org/repec/cpr/ceprdp/DP14822.pdf	
1700588656	m	2020	Plants in space				Oberfield, Ezra	Rossi-Hansberg, Esteban|Sarte, Pierre-Daniel|Trachter, Nicholas			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization. International trade and regional economics. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14823	14823	https://repec.cepr.org/repec/cpr/ceprdp/DP14823.pdf	
1700589393	m	2020	In crisis, we pray : religiosity and the COVID-19 pandemic				Bentzen, Jeanet Sinding				London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Development economics. Economic history. Macroeconomics and growth. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14824	14824	https://repec.cepr.org/repec/cpr/ceprdp/DP14824.pdf	
170059141X	m	2020	The first weeks of the coronavirus crisis : who got hit, when and why? : evidence from Norway				Alstadsæter, Annette	Bratsberg, Bernt|Eielsen, Gaute|Kopczuk, Wojciech|Markussen, Simen|Raaum, Oddbjørn|Røed, Knut			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14825	14825	https://repec.cepr.org/repec/cpr/ceprdp/DP14825.pdf	
170059253X	m	2020	J'accuse! : antisemitism and financial markets in the time of the dreyfus affair				Do, Quoc-Anh	Galbiati, Roberto|Marx, Benjamin M.|Serrano, Miguel Angel Ortiz			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Economic history. Labour economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14826	14826	https://repec.cepr.org/repec/cpr/ceprdp/DP14826.pdf	
1700593080	m	2020	Search frictions and efficiency in decentralized transport markets				Brancaccio, Giulia	Kalouptsidi, Myrto|Papageorgiou, Theodore|Rosaia, Nicola			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization. International trade and regional economics. Labour economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14827	14827	https://repec.cepr.org/repec/cpr/ceprdp/DP14827.pdf	
1700593609	m	2020	Medieval cities through the lens of urban economic theories				Jedwab, Remi	Johnson, Noel D.|Koyama, Mark			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Economic history	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14828	14828	https://repec.cepr.org/repec/cpr/ceprdp/DP14828.pdf	
1700601989	m	2020	Deciphering the macroeconomic effects of internal devaluations in a monetary union				Andrés, Javier	Arce, Óscar|Fernández-Villaverde, Jesús|Hurtado, Samuel			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14829	14829	https://repec.cepr.org/repec/cpr/ceprdp/DP14829.pdf	
1700608908	m	2020	Monetary policy with opinionated markets				Caballero, Ricardo J.	Simsek, Alp			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14830	14830	https://repec.cepr.org/repec/cpr/ceprdp/DP14830.pdf	
1700609920	m	2020	The COVID-19 shock and equity shortfall : firm-level evidence from Italy				Carletti, Elena	Oliviero, Tommaso|Pagano, Marco|Pelizzon, Loriana|Subrahmanyam, Marti G.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14831	14831	https://repec.cepr.org/repec/cpr/ceprdp/DP14831.pdf	
1700611739	m	2020	Capital-reallocation frictions and trade shocks				Lanteri, Andrea	Medina, Pamela|Tan, Eugene			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14832	14832	https://repec.cepr.org/repec/cpr/ceprdp/DP14832.pdf	
170061312X	m	2020	Rethinking international subsidy rules				Hoekman, Bernard M.	Nelson, Doug R			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14833	14833	https://repec.cepr.org/repec/cpr/ceprdp/DP14833.pdf	
170065358X	m	2020	WTO dispute settlement and the appellate body : insider perceptions and members' revealed preferences				Fiorini, Matteo	Hoekman, Bernard M.|Mavroidis, Petros C.|Saluste, Maarja|Wolfe, Robert			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14834	14834	https://repec.cepr.org/repec/cpr/ceprdp/DP14834.pdf	
1700654179	m	2020	EU trade and non-trade objectives : new survey evidence on policy design and effectiveness				Yildirim, Aydin	Basedow, Robert|Fiorini, Matteo|Hoekman, Bernard M.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14835	14835	https://repec.cepr.org/repec/cpr/ceprdp/DP14835.pdf	
170065490X	m	2020	SME participation in public purchasing : procurement policy matters				Hoekman, Bernard M.	Tas, Bedri Kamil Onur			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14836	14836	https://repec.cepr.org/repec/cpr/ceprdp/DP14836.pdf	
1700655655	m	2020	Bitter sugar : slavery and the black family				Bertocchi, Graziella	Dimico, Arcangelo			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Macroeconomics and growth. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14837	14837	https://repec.cepr.org/repec/cpr/ceprdp/DP14837.pdf	
1700658344	m	2020	Policies to support firms in a lockdown : a pecking order				Segura, Anatoli	Villacorta, Alonso			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14838	14838	https://repec.cepr.org/repec/cpr/ceprdp/DP14838.pdf	
1700658840	m	2020	The value of luck in the labor market for CEOs				Amore, Mario Daniele	Schwenen, Sebastian			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14839	14839	https://repec.cepr.org/repec/cpr/ceprdp/DP14839.pdf	
1700659286	m	2020	Informative social interactions				Arrondel, Luc	Calvo-Pardo, Hector|Giannitsarou, Chryssi|Chaliasos, Michaēl			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14840	14840	https://repec.cepr.org/repec/cpr/ceprdp/DP14840.pdf	
1700659936	m	2020	An event study of COVID-19 central bank quantitative easing in advanced and emerging economies				Hartley, Jonathan	Rebucci, Alessandro			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics. International macroeconomics and finance. Monetary economics and fluctuations	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14841	14841	https://repec.cepr.org/repec/cpr/ceprdp/DP14841.pdf	
1700660594	m	2020	Understanding spatial variation in COVID-19 across the United States				Desmet, Klaus	Wacziarg, Romain			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. International trade and regional economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14842	14842	https://repec.cepr.org/repec/cpr/ceprdp/DP14842.pdf	
1700664530	m	2020	More risk, more information : how passive ownership can improve informational efficiency				Buss, Adrian	Sundaresan, Savitar			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14843	14843	https://repec.cepr.org/repec/cpr/ceprdp/DP14843.pdf	
1700665065	m	2020	Long-term care facilities as a risk factor for death due to COVID-19				Gandal, Neil	Yonas, Matan|Feldman, Michal|Pauzner, Ady|Tabbach, Avraham D.			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Industrial organization	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14844	14844	https://repec.cepr.org/repec/cpr/ceprdp/DP14844.pdf	
1700665731	m	2020	Seven facts about temporary layoffs				Nekoei, Arash	Weber, Andrea			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Public economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14845	14845	https://repec.cepr.org/repec/cpr/ceprdp/DP14845.pdf	
1700666266	m	2020	Why didn't the college premium rise everywhere? : employment protection and on-the-job investment in skills				Doepke, Matthias	Gaetani, Ruben			London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Labour economics. Macroeconomics and growth	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14846	14846	https://repec.cepr.org/repec/cpr/ceprdp/DP14846.pdf	
1700666827	m	2020	The search theory of OTC markets				Weill, Pierre-Olivier				London : Centre for Economic Policy Research	eng			Discussion paper series / Centre for Economic Policy Research. Financial economics	(DE-627)32040868X|(DE-576)095551840|(DE-600)2001019-9			https://cepr.org/active/publications/discussion_papers/dp.php?dpno=14847	14847	https://repec.cepr.org/repec/cpr/ceprdp/DP14847.pdf	
